"STATE","COUNTYNAME","fips","Year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"AL","Clay County","01027",2011,5566,0.440352137980596,0.754222062522458,34.302551203737,27.9859863456701,0.0686309737693137,0.0970176068990298,0.0901904419690981,0.149658641753503,0.16295364714337,0.144628099173554,0.886273805246137,0.295724038807043
"AL","Cleburne County","01029",2011,5758,0.498089614449462,0.852205626953803,39.5696422368878,31.8042723167767,0.0642584230635637,0.0969086488364015,0.0887460923931921,0.179576241750608,0.191212226467523,0.173150399444251,1.04098645362973,0.312608544633553
"AL","Coffee County","01031",2011,21184,0.438821752265861,0.716531344410876,48.8696657854985,35.6215540030211,0.0424848942598187,0.0495185045317221,0.133166540785498,0.138642371601208,0.21714501510574,0.205107628398792,1.10998867069486,0.3202416918429
"AL","Colbert County","01033",2011,24100,0.429087136929461,0.658838174273859,42.7219087136929,31.562531120332,0.031701244813278,0.0841908713692946,0.116763485477178,0.170912863070539,0.206307053941909,0.18195020746888,1.10174273858921,0.294564315352697
"AL","Conecuh County","01035",2011,5246,0.323675181090355,0.812619138391155,33.744948532215,25.2718261532596,0.0686237133053755,0.099123141441098,0.0707205489897064,0.161456347693481,0.122950819672131,0.105032405642394,0.78135722455204,0.276782310331681
"AL","Coosa County","01037",2011,4078,0.376410004904365,0.700833742030407,36.3656204021579,28.5022069641981,0.0311427170181462,0.115988229524277,0.079941147621383,0.122118685630211,0.148847474252084,0.141736145169201,0.777587052476704,0.302844531633154
"AL","Covington County","01039",2011,15358,0.430980596431827,0.686482614923818,38.7582367495768,30.0505274124235,0.0646568563615054,0.113296002083605,0.108933454876937,0.162000260450579,0.15184268784998,0.14051308764162,0.793072014585232,0.29131397317359
"AL","Crenshaw County","01041",2011,5906,0.374195733152726,0.739925499492042,35.0805960040637,28.8879105993905,0.0848289874703691,0.0899085675584152,0.0778868946833728,0.154080596004064,0.138333897731121,0.120894006095496,0.6544192346766,0.313071452759905
"AL","Cullman County","01043",2011,33070,0.488872089507106,0.736921681282129,41.4984880556396,31.9199879044451,0.0635016631387965,0.0959177502267917,0.118929543392803,0.178258240096764,0.189295433928031,0.175929845781675,1.01614756576958,0.303296038705776
"AL","Dale County","01045",2011,20633,0.417728880918916,0.716085881839771,40.5999127611108,31.7181214559201,0.0252508118063297,0.0584985217854893,0.105849852178549,0.12523627199147,0.169388843115398,0.158823244317356,0.798720496292347,0.308971065768429
"AL","Dallas County","01047",2011,18127,0.213107519170298,0.955370441882275,33.1129254702929,25.2426766701605,0.0280244938489546,0.091355436641474,0.0866662988911568,0.151155734539637,0.143432448833232,0.132233684558945,1.06708225299277,0.309979588459204
"AL","DeKalb County","01049",2011,27151,0.465397222938382,0.868734116607123,34.3275385805311,27.3947552576332,0.0861110088026224,0.149165776582815,0.0948031380059666,0.185665353025671,0.141725903281647,0.124894110714154,0.736805274207212,0.30706051342492
"AL","Elmore County","01051",2011,35970,0.412732832916319,0.722685571309425,47.8469557964971,36.2461773700306,0.0182374200722825,0.0543786488740617,0.121629135390603,0.156519321656936,0.263608562691131,0.257881567973311,1.29505143174868,0.334278565471226
"AL","Escambia County","01053",2011,14557,0.370886858556021,0.82173524764718,38.7564745483273,28.2790410111974,0.0308442673627808,0.0725424194545579,0.0946623617503606,0.162464793570104,0.155938723638112,0.138558768977124,1.04279727965927,0.300199216871608
"AL","Etowah County","01055",2011,42670,0.42034216076869,0.723763768455589,40.9508788375908,30.63367705648,0.0256854933208343,0.0876494023904383,0.107077572064682,0.17696273728615,0.21380360909304,0.190813217717366,1.08928989922662,0.303421607686899
"AL","Fayette County","01057",2011,6364,0.483972344437461,0.72972972972973,38.034412319296,30.7600565681961,0.0688246385920804,0.0944374607165305,0.0886235072281584,0.180546825895663,0.154148334380893,0.131049654305468,0.913733500942803,0.287240729101194
"AL","Franklin County","01059",2011,13132,0.424611635699056,1.13760280231496,36.5243679561377,28.4385470606153,0.0644227840389887,0.100974718245507,0.0763783125190375,0.155041120925982,0.139201949436491,0.118184587267743,0.742461163569906,0.301401157477917
"AL","Geneva County","01061",2011,10612,0.448360346777233,0.693742932529212,36.3604410101772,28.0307199396909,0.0794383716547305,0.0707689408217113,0.0904636260836789,0.150018846588767,0.129852996607614,0.122031662269129,0.633528081417263,0.264983038070109
"AL","Greene County","01063",2011,3815,0.160419397116645,0.938925294888598,28.6770642201835,20.9171690694626,0.0804718217562254,0.107208387942333,0.0841415465268676,0.157273918741809,0.127916120576671,0.116644823066841,0.893577981651376,0.277850589777195
"AL","Hale County","01065",2011,6549,0.276378072988242,0.906856008550924,36.9305237440831,27.0172545426783,0.0673385249656436,0.078027179722095,0.0746678882272103,0.160635211482669,0.143686058940296,0.137883646358223,1.00274851122309,0.32966865170255
"AL","Henry County","01067",2011,7212,0.422906267332224,0.731558513588464,43.3991957848031,31.7099278979479,0.062534664448142,0.0636439267886855,0.127426511369939,0.144758735440932,0.191625069328896,0.179007210205214,1.14586799778148,0.304908485856905
"AL","Houston County","01069",2011,46911,0.366673061755239,0.744366992816184,45.152906567756,33.6290848628254,0.0213382788684957,0.05587175715717,0.129543177506342,0.150540384984332,0.20417386114131,0.191191831340197,1.3946835497005,0.290038583701051
"AL","Jackson County","01071",2011,21568,0.475658382789317,0.695567507418398,40.1751669139466,30.491190652819,0.0631954747774481,0.149944362017804,0.0871661721068249,0.166311201780415,0.150964391691395,0.132279302670623,0.689122774480712,0.292748516320475
"AL","Jefferson County","01073",2011,302863,0.303728088277538,0.763572968635984,55.3245460818918,39.7267048137277,0.00334474663461697,0.0562399500764372,0.157995529331744,0.165804340576432,0.290174105123439,0.267734916447371,2.04697503491678,0.330664359793042
"AL","Lamar County","01075",2011,5461,0.493133125801135,0.740157480314961,36.6160043947995,29.111151803699,0.0796557407068302,0.0816700238051639,0.0838674235488006,0.200146493316242,0.14612708295184,0.121772569126534,0.882988463651346,0.302142464750046
"AL","Lauderdale County","01077",2011,38354,0.452703759712155,0.625541012671429,46.5096730458362,32.6663972467018,0.0436721072117641,0.0895604109089013,0.143400949053554,0.182327788496637,0.221019971841268,0.19606820670595,1.28455962872191,0.30218490900558
"AL","Lawrence County","01079",2011,13777,0.471292734267257,0.69797488567903,40.4929955723307,32.0738912680555,0.101763809247296,0.115482325615156,0.0926181316687232,0.166073891268055,0.176889017928431,0.164694781157001,0.957102417071931,0.317921172969442
"AL","Lee County","01081",2011,60517,0.359386618636086,0.766148355007684,46.5491680023795,35.8623857758977,0.0104102979328123,0.0567609101574764,0.148933357568948,0.164846241551961,0.260934943900061,0.248872217723945,1.35836211312524,0.356114810714345
"AL","Limestone County","01083",2011,36541,0.470676774034646,0.763170137653595,53.3808598560521,41.4181056894995,0.0364248378533702,0.074409567335322,0.139240852740757,0.161489833337894,0.283298212966257,0.269313921348622,1.41181138994554,0.341315234941572
"AL","Lowndes County","01085",2011,5573,0.195585860398349,0.914229319935403,30.2495962677194,23.9590884622286,0.0529337879059752,0.0830791315270052,0.0590346312578503,0.178180513188588,0.115916023685627,0.118248699084873,0.742687959806208,0.315449488605778
"AL","Macon County","01087",2011,9224,0.166955767562879,0.759106678230703,30.0892237640937,23.0671075455334,0.0293798785776236,0.0704683434518647,0.0569167389418907,0.188096270598439,0.150260190806592,0.136600173460538,1.01810494362533,0.280464006938421
"AL","Madison County","01089",2011,162358,0.394092068145703,0.717691767575358,67.4466241269294,46.1538267285874,0.0110742926126215,0.0644809618251025,0.189236132497321,0.156955616600352,0.317785387846611,0.293320932753545,1.82679633895466,0.328995183483413
"AL","Marengo County","01091",2011,8629,0.326109630316375,0.892339784447792,39.4189361455557,29.2030362730328,0.0593348012515935,0.0748638312666589,0.100011588828369,0.159809943214741,0.182987599953645,0.159230501796268,1.11020975779349,0.290531927222158
"AL","Marion County","01093",2011,10925,0.495560640732265,0.724485125858124,37.2851258581236,28.5836155606407,0.0750572082379863,0.130617848970252,0.10187643020595,0.187643020594966,0.146544622425629,0.127963386727689,0.879359267734554,0.277986270022883
"AL","Marshall County","01095",2011,40057,0.434505829193399,0.885063784107647,39.7924208003595,29.7086401877325,0.042389594827371,0.0861023042164915,0.109394113388422,0.178245999450783,0.188656164964925,0.170157525526125,0.930798611977931,0.305190104101655
"AL","Mobile County","01097",2011,181657,0.317714153597164,0.770595132585037,44.6863979918197,33.3948595429849,0.0069801879366058,0.0693504791998106,0.11090681889495,0.189043086696356,0.220580544652835,0.208976257452231,1.25316943470386,0.314064418106652
"AL","Monroe County","01099",2011,8664,0.360572483841182,0.898084025854109,39.3244459833795,29.5974145891043,0.060595567867036,0.100530932594645,0.0972991689750693,0.186172668513389,0.154432132963989,0.138504155124654,0.985341643582641,0.289589104339797
"AL","Montgomery County","01101",2011,114638,0.229618451124409,0.736143338160121,42.4413109091226,31.6248277185575,0.00912437411678501,0.0466773670161727,0.120396378164309,0.162572619899161,0.216306983722675,0.207147717161849,1.50557406793559,0.306181196461906
"AL","Morgan County","01103",2011,53699,0.421460362390361,0.850295163783311,47.0989776345928,34.5879811542114,0.0274493007318572,0.0885677573139165,0.137786550959981,0.151418089722341,0.229557347436638,0.210432224063763,1.40877856198439,0.31831132795769
"AL","Perry County","01105",2011,4043,0.200840959683403,1.03091763541924,28.4845411822904,22.1904526341825,0.0660400692555033,0.0912688597576057,0.0531783329210982,0.185753153598813,0.114766262676231,0.0949789760079149,0.822903784318575,0.294583230274549
"AL","Pickens County","01107",2011,7980,0.344987468671679,0.84874686716792,35.4127819548872,27.7334586466165,0.0583959899749373,0.0794486215538847,0.0834586466165414,0.133709273182957,0.148370927318296,0.134461152882206,0.969799498746867,0.292606516290727
"AL","Pike County","01109",2011,12964,0.313946312866399,0.700323974082073,39.7322585621722,29.5423480407282,0.0513730330145017,0.060475161987041,0.111693921629127,0.148873804381364,0.159055846960815,0.146713977167541,0.831147793890774,0.295047824745449
"AL","Randolph County","01111",2011,9104,0.397297891036907,0.905206502636204,36.6230228471002,27.905316344464,0.0727152899824253,0.0975395430579965,0.102043057996485,0.169156414762742,0.165421792618629,0.150483304042179,1.03558875219684,0.316893673110721
"AL","Russell County","01113",2011,27307,0.269271615336727,0.74526678141136,31.9178232687589,26.482110814077,0.00919178232687589,0.0595817922144505,0.0770864613469074,0.169663456256637,0.153440509759402,0.153220785879079,0.728018456805947,0.339510015746878
"AL","St. Clair County","01115",2011,34567,0.473515202360633,0.713165736106691,46.4374114039402,37.1788121618885,0.0178493939306275,0.0727572540284086,0.11690340498163,0.160326322793416,0.29085544015969,0.282726299649955,1.20270778488153,0.332166517198484
"AL","Shelby County","01117",2011,89588,0.466524534535875,0.740623744251462,68.2553355360093,52.0799325802563,0.00722194936821896,0.0513015135955708,0.218611867660847,0.177668884225566,0.40638255123454,0.388087690315667,2.32775594945752,0.353261597535384
"AL","Sumter County","01119",2011,5723,0.190459549187489,0.799056438930631,27.8843264022366,22.0532937270662,0.0683208107635855,0.0889393674646165,0.0656998077931155,0.16355058535733,0.135593220338983,0.115848331294775,0.857941639000524,0.294426000349467
"AL","Talladega County","01121",2011,32978,0.356116198677907,0.779944205227728,38.8687913154224,30.4319243131785,0.0156771180787191,0.0879980593122688,0.0858147856146522,0.139214021468858,0.190157074413245,0.178816180483959,1.03141488264904,0.316483716417005
"AL","Tallapoosa County","01123",2011,18247,0.357428618403025,0.897462596591221,38.9081492848139,29.3111196361046,0.022305036444347,0.0963446045925358,0.109497451635885,0.146654244533348,0.178495095084123,0.163040499808188,0.978242998849126,0.318189291390366
"AL","Tuscaloosa County","01125",2011,80604,0.344052404347179,0.736923725869684,50.4609324599275,36.3302565629497,0.0121209865515359,0.0537566373877227,0.127847253238053,0.145898466577341,0.253349709691827,0.240062527914247,1.92978015979356,0.320753312490695
"AL","Walker County","01127",2011,25957,0.462187463882575,0.797665369649806,60.8235543398698,33.6499980737373,0.0214970913433756,0.075702122741457,0.10162961821474,0.148514851485149,0.175366953037716,0.157414184998266,1.35832338097623,0.302037985899757
"AL","Washington County","01129",2011,6924,0.423021374927787,0.824812247255921,44.7378682842288,34.9231658001155,0.0749566724436742,0.110774119006355,0.0746678220681687,0.199162333911034,0.192663200462161,0.16002310803004,1.13908145580589,0.319757365684575
"AL","Wilcox County","01131",2011,4873,0.217525138518367,0.992612353786169,29.7726246665299,21.7949928175662,0.053560435050277,0.0777754976400575,0.0788015596142007,0.194541350297558,0.115534578288529,0.0941924892263493,0.771803816950544,0.25487379437718
"AL","Winston County","01133",2011,9234,0.492527615334633,0.714858132986788,38.2925059562486,28.829109811566,0.0646523716699155,0.149122807017544,0.0971410006497726,0.193199047000217,0.157461555122374,0.135152696556205,0.793588910547975,0.293047433398311
"AK","Alaska","02000",2011,370770,0.348223966340319,0.573058769587615,58.5415621544354,42.1869946327912,0.00390538608841061,0.257558594276775,0.229031475038434,0.151986406667206,0.222496426355962,0.210070933462794,0.853178520376514,0.32931736656148
"AK","Aleutians East Borough","02013",2011,1087,0.254829806807728,0.483900643974241,36.4995400183993,28.3541858325667,0.0000000919963201471941,0.298988040478381,0.31738730450782,0.2557497700092,0.0413983440662374,0.0459981600735971,0.221711131554738,0.229070837166513
"AK","Aleutians West Census Area","02016",2011,2350,0.27063829787234,0.566808510638298,49.2285106382979,41.588085106383,0.0000000425531914893617,0.313617021276596,0.176170212765957,0.13063829787234,0.0757446808510638,0.0723404255319149,0.347659574468085,0.27531914893617
"AK","Anchorage Municipality","02020",2011,159583,0.329233063672196,0.547182343984008,65.0306047636653,47.2886710990519,0.00189869848292111,0.242131054059643,0.227718491317998,0.126824285794853,0.268255390611782,0.251881466070947,1.08346753726901,0.339008541010007
"AK","Bethel Census Area","02050",2011,7085,0.294142554693013,0.959209597741708,35.9611856033874,30.2348623853211,0.0000000141143260409315,0.350176429075512,0.137191249117855,0.180381086803105,0.021453775582216,0.0431898376852505,0.234156669019054,0.350741002117149
"AK","Bristol Bay Borough","02060",2011,593,0.30185497470489,0.401349072512648,56.5109612141653,38.1703204047218,0.000000168634064080944,0.205733558178752,0.433389544688027,0.431703204047218,0.0876897133220911,0.0741989881956155,0.146711635750422,0.269814502529511
"AK","Denali Borough","02068",2011,1236,0.351941747572816,0.409385113268608,57.1205501618123,43.5137540453074,0.0000000809061488673139,0.326051779935275,0.216019417475728,0.144012944983819,0.0744336569579288,0.122977346278317,0.59789644012945,0.292071197411003
"AK","Dillingham Census Area","02070",2011,2255,0.286031042128603,0.753880266075388,39.539689578714,29.2643015521064,0.0000000443458980044346,0.243458980044346,0.672283813747228,0.353880266075388,0.069179600886918,0.0669623059866962,0.316186252771619,0.33880266075388
"AK","Fairbanks North Star Borough","02090",2011,49960,0.367353883106485,0.543795036028823,56.4487590072058,41.510868694956,0.00450360288230584,0.233787029623699,0.21935548438751,0.113971176941553,0.195256204963971,0.18146517213771,0.739151321056845,0.336248999199359
"AK","Haines Borough","02100",2011,1412,0.357648725212465,0.356232294617564,44.0651558073654,24.2011331444759,0.0000000708215297450425,0.246458923512748,0.265580736543909,0.281869688385269,0.141643059490085,0.111189801699717,0.51699716713881,0.254249291784703
"AK","Hoonah-Angoon Census Area","02105",2011,1051,0.370123691722169,0.47383444338725,39.7240723120837,23.4443387250238,0.0000000951474785918173,0.308277830637488,0.279733587059943,0.312083729781161,0.0513796384395813,0.0561370123691722,0.221693625118934,0.267364414843007
"AK","Juneau City and Borough","02110",2011,18130,0.333094318808605,0.462272476558191,61.1627137341423,42.1280750137893,0.00170987313844457,0.241312741312741,0.281246552675124,0.155046883618312,0.251351351351351,0.234969663541092,0.702151130722559,0.318532818532819
"AK","Kenai Peninsula Borough","02122",2011,29596,0.397790241924584,0.501621840789296,56.3302473307204,37.2517907825382,0.00854845249358021,0.267063116637383,0.225976483308555,0.219117448303825,0.209690498716043,0.19070144614137,0.866434653331531,0.290647384781727
"AK","Ketchikan Gateway Borough","02130",2011,7432,0.347685683530678,0.507131324004306,53.6512378902045,37.1283638320775,0.0000000134553283100108,0.289020452099031,0.246097954790097,0.178283100107643,0.202502691065662,0.189854682454252,0.653659849300323,0.29991926803014
"AK","Kodiak Island Borough","02150",2011,7405,0.373936529372046,0.642403781228899,53.276704929102,35.1330182309251,0.00391627278865631,0.248075624577988,0.211613774476705,0.215395003376097,0.20067521944632,0.188791357191087,0.725455773126266,0.367049291019581
"AK","Lake and Peninsula Borough","02164",2011,781,0.314980793854033,0.649167733674776,39.056338028169,26.0601792573624,0.000000128040973111396,0.318822023047375,0.613316261203585,0.336747759282971,0.000000128040973111396,0.0256081946222791,0.207426376440461,0.314980793854033
"AK","Matanuska-Susitna Borough","02170",2011,43570,0.41941703006656,0.656437915997246,57.9690612806977,42.7121643332568,0.00693137479917374,0.282120725269681,0.173123708974065,0.157424833601102,0.27759926554969,0.264700481983016,0.828046821207253,0.333761762680744
"AK","Nome Census Area","02180",2011,3925,0.262675159235669,0.885859872611465,42.9691719745223,33.7485350318471,0.0000000254777070063694,0.345477707006369,0.134267515923567,0.151592356687898,0.0596178343949045,0.0596178343949045,0.24203821656051,0.363312101910828
"AK","North Slope Borough","02185",2011,4059,0.186991869918699,0.6610002463661,41.0707070707071,34.9455530918946,0.0000000246366100024637,0.175166297117517,0.347868933234787,0.0689825080068983,0.0544469081054447,0.0566642030056664,0.425966986942597,0.248090662724809
"AK","Northwest Arctic Borough","02188",2011,2807,0.250801567509797,0.998931243320271,44.1510509440684,37.2066262914143,0.0000000356252226576416,0.372639828998931,0.235838973993587,0.0894193088706804,0.023156394727467,0.0406127538297114,0.26540790879943,0.398289989312433
"AK","Petersburg Census Area","02195",2011,2066,0.368828654404647,0.471442400774443,53.2182962245886,26.8910939012585,0.0000000484027105517909,0.246853823814134,0.273475314617619,0.389157792836399,0.167473378509197,0.147628267182962,0.762342691190707,0.305421103581801
"AK","Prince of Wales-Hyder Census Area","02198",2011,2437,0.364382437423061,0.597455888387362,41.2970865818629,29.9322938038572,0.0000000410340582683627,0.386130488305293,0.220352892901108,0.237176856791137,0.0471891670086172,0.0705785802215839,0.370947886745999,0.292572835453426
"AK","Sitka City and Borough","02220",2011,4868,0.344083812654067,0.477198027937551,54.6951520131471,34.186729663106,0.0000000205423171733772,0.197822514379622,0.299917830731307,0.263968775677896,0.195973705834018,0.174404272801972,0.674609695973706,0.32949876746097
"AK","Skagway Municipality","02230",2011,692,0.261560693641618,0.265895953757225,51.4523121387283,35.1575144508671,0.000000144508670520231,0.430635838150289,0.186416184971098,0.216763005780347,0.145953757225434,0.13728323699422,0.361271676300578,0.21242774566474
"AK","Southeast Fairbanks Census Area","02240",2011,3555,0.427285513361463,0.683825597749648,47.9209563994374,35.1566807313643,0.0267229254571027,0.311954992967651,0.213783403656821,0.172151898734177,0.0421940928270042,0.0908579465541491,0.711111111111111,0.316455696202532
"AK","Valdez-Cordova Census Area","02261",2011,5387,0.363281975125302,0.513829589753109,56.1327269352144,38.0844625951364,0.00538333023946538,0.263040653424912,0.236495266382031,0.245591238165955,0.129756821978838,0.132541303137182,0.611657694449601,0.29069983293113
"AK","Wade Hampton Census Area","02270",2011,3100,0.221612903225806,1.13645161290323,22.0990322580645,18,0.000000032258064516129,0.419677419354839,0.0812903225806452,0.17258064516129,0.00774193548387097,0.000000032258064516129,0.0470967741935484,0.394516129032258
"AK","Wrangell City and Borough","02275",2011,1140,0.378070175438597,0.468421052631579,45.3385964912281,28.4263157894737,0.000000087719298245614,0.215789473684211,0.299122807017544,0.325438596491228,0.131578947368421,0.118421052631579,0.500877192982456,0.274561403508772
"AK","Yakutat City and Borough","02282",2011,325,0.273846153846154,0.483076923076923,42.2338461538462,29.6523076923077,0.000000307692307692308,0.267692307692308,0.372307692307692,0.366153846153846,0.0738461538461539,0.0615384615384615,0.313846153846154,0.261538461538462
"AK","Yukon-Koyukuk Census Area","02290",2011,2883,0.226153312521679,0.593132154006244,31.1987513007284,23.4616718695803,0.0000000346860908775581,0.380159556018037,0.670828997571974,0.123829344432882,0.0183836281651058,0.0211585154353104,0.123482483524107,0.28650711064863
"AZ","Arizona","04000",2011,2789853,0.373794963390544,0.805152457853514,50.6418384767943,37.3931275232064,0.00313493219893665,0.0789439443583587,0.172396180013786,0.147932883918973,0.283360091015548,0.257870575976584,1.00098858255256,0.321093620344871
"AZ","Apache County","04001",2011,24032,0.306133488681758,1.21096870838881,32.9710802263648,28.4296770972037,0.0460219707057257,0.125374500665779,0.0401131824234354,0.127663115845539,0.073443741677763,0.0715296271637816,0.478986351531292,0.324941744340879
"AZ","Cochise County","04003",2011,54054,0.433270433270433,0.715099715099715,44.0826765826766,32.0379435379435,0.0112850112850113,0.0727050727050727,0.152347652347652,0.131405631405631,0.242664742664743,0.218059718059718,0.765142265142265,0.298035298035298
"AZ","Coconino County","04005",2011,57031,0.343514930476408,0.713559292314706,47.380196735109,35.0685241359962,0.00780277392996791,0.0931247917799092,0.151934912591398,0.145832968034928,0.240500780277393,0.219599866739142,0.905332187757535,0.315565218916028
"AZ","Gila County","04007",2011,21750,0.419724137931034,0.675586206896552,42.120275862069,27.0982528735632,0.00625287356321839,0.0832183908045977,0.172183908045977,0.163034482758621,0.250804597701149,0.205655172413793,0.901471264367816,0.253379310344828
"AZ","Graham County","04009",2011,11174,0.459996420261321,1.01145516377304,41.1067657061035,34.751834616073,0.017988186862359,0.0796491856094505,0.099158761410417,0.123500984428137,0.229819223196707,0.204761052443172,1.21344191873993,0.343028458922499
"AZ","Greenlee County","04011",2011,3094,0.451195862960569,0.936651583710407,51.7521008403361,46.0542986425339,0.0297349709114415,0.0817711700064641,0.0736910148674855,0.0862960568842922,0.104718810601164,0.0879120879120879,0.433419521654816,0.381060116354234
"AZ","La Paz County","04012",2011,6607,0.362040260329953,0.804147116694415,32.4262146208567,22.6776146511276,0.00908127743302558,0.0836991070077191,0.0912668382019071,0.133948842137127,0.141213864083548,0.119267443620403,0.35871045860451,0.246405327682761
"AZ","Maricopa County","04013",2011,1737405,0.362174622497345,0.836604591330173,54.3895096422538,41.1689778721714,0.00161044776548934,0.070134482173126,0.178851793335463,0.151162221819322,0.29805543324671,0.274599762289161,1.11540890005497,0.33205499005701
"AZ","Mohave County","04015",2011,79231,0.41289394302735,0.604599209905214,37.0485668488344,24.0208251820626,0.00339513574232308,0.10527445065694,0.135565624566142,0.135136499602428,0.227890598376898,0.203645037927074,0.516855776148225,0.227221668286403
"AZ","Navajo County","04017",2011,37765,0.400529590891037,1.00979743148418,36.2392691645704,27.495538196743,0.0201774129484973,0.118495961869456,0.0981331921090957,0.142248113332451,0.184244670991659,0.161578180855289,0.813822322256057,0.297338805772541
"AZ","Pima County","04019",2011,428708,0.367075025425231,0.683831419054461,49.4451421480355,34.340126612986,0.00172145143081071,0.0656274200621402,0.196669994495088,0.145639922744619,0.294757737201079,0.260536309096168,0.96683756776174,0.317201918322028
"AZ","Pinal County","04021",2011,128700,0.431181041181041,0.843465423465423,43.8728982128982,32.7200699300699,0.00423465423465423,0.0904506604506605,0.141204351204351,0.128601398601399,0.285182595182595,0.264273504273504,0.665376845376845,0.333721833721834
"AZ","Santa Cruz County","04023",2011,20650,0.392542372881356,1.10978208232446,37.3316222760291,25.8010169491525,0.00673123486682809,0.130072639225182,0.0966101694915254,0.20682808716707,0.173753026634383,0.157481840193705,0.428232445520581,0.304745762711864
"AZ","Yavapai County","04025",2011,97283,0.440148844094035,0.538665542797817,43.3144537072253,25.1778111283575,0.00527327487844742,0.0760050574098249,0.222094302190516,0.176577613766023,0.298788071913901,0.250362344911238,0.96512237492676,0.250937985053915
"AZ","Yuma County","04027",2011,82369,0.407167745146839,1.0562468889995,36.748388349986,27.3456640240867,0.00403064259612233,0.242299894377739,0.074530466559021,0.10925226723646,0.170877393194041,0.156952251453824,0.470686787505008,0.315033568454151
"AR","Arkansas","05000",2011,1234322,0.405762029681072,0.726283741195571,46.8457720108691,33.619537689517,0.0354745358180442,0.0836467307558319,0.141720717932598,0.160048998559533,0.204181728916766,0.182923904783355,1.1186303087849,0.302965514671212
