"fips","Age.Grouping","Year","Unreliable","County","Deaths","Population","Death.per.100k"
"01039","SENIOR",2011,0,"Covington County, AL",347,7090,4894.21720733427
"01039","YOUTH",2011,NA,NA,NA,NA,NA
"01041","ADULT",2011,1,"Crenshaw County, AL",29,4009,723.372412072836
"01041","SENIOR",2011,0,"Crenshaw County, AL",127,2257,5626.93841382366
"01041","YOUTH",2011,NA,NA,NA,NA,NA
"01043","ADULT",2011,0,"Cullman County, AL",224,32524,688.722174394293
"01043","SENIOR",2011,0,"Cullman County, AL",694,13061,5313.5288262767
"01043","YOUTH",2011,NA,NA,NA,NA,NA
"01045","ADULT",2011,0.506478209658422,"Dale County, AL",135,26319,512.937421634561
"01045","SENIOR",2011,0,"Dale County, AL",313,6954,4501.0066148979
"01045","YOUTH",2011,NA,NA,NA,NA,NA
"01047","ADULT",2011,0.448895217970509,"Dallas County, AL",159,21769,730.396435297901
"01047","SENIOR",2011,0,"Dallas County, AL",343,6151,5576.32905218664
"01047","YOUTH",2011,NA,NA,NA,NA,NA
"01049","ADULT",2011,0.239627731319126,"DeKalb County, AL",204,37070,550.310223900728
"01049","SENIOR",2011,0,"DeKalb County, AL",515,10115,5091.4483440435
"01049","YOUTH",2011,NA,NA,NA,NA,NA
"01051","ADULT",2011,0.241920065549891,"Elmore County, AL",184,43936,418.790968681719
"01051","SENIOR",2011,0,"Elmore County, AL",439,9861,4451.8811479566
"01051","YOUTH",2011,NA,NA,NA,NA,NA
"01053","ADULT",2011,0,"Escambia County, AL",137,15422,888.341330566723
"01053","SENIOR",2011,0,"Escambia County, AL",301,5857,5139.1497353594
"01053","YOUTH",2011,NA,NA,NA,NA,NA
"01055","ADULT",2011,0.104780967258999,"Etowah County, AL",377,61452,613.486949163575
"01055","SENIOR",2011,0,"Etowah County, AL",961,16514,5819.30483226353
"01055","YOUTH",2011,0,"Etowah County, AL",22,1218,1806.23973727422
"01057","ADULT",2011,0.647058823529412,"Fayette County, AL",68,7072,961.538461538462
"01057","SENIOR",2011,0,"Fayette County, AL",194,3050,6360.65573770492
"01057","YOUTH",2011,NA,NA,NA,NA,NA
"01059","ADULT",2011,0.502022306655227,"Franklin County, AL",124,16318,759.897046206643
"01059","SENIOR",2011,0,"Franklin County, AL",275,4784,5748.32775919732
"01059","YOUTH",2011,NA,NA,NA,NA,NA
"01061","ADULT",2011,0.300108636610538,"Geneva County, AL",77,11046,697.084917617237
"01061","SENIOR",2011,0,"Geneva County, AL",263,4810,5467.77546777547
"01061","YOUTH",2011,NA,NA,NA,NA,NA
"01063","ADULT",2011,1,"Greene County, AL",30,2754,1089.32461873638
"01063","SENIOR",2011,0.518392370572207,"Greene County, AL",73,1468,4972.75204359673
"01063","YOUTH",2011,NA,NA,NA,NA,NA
"01065","ADULT",2011,0.526025584472872,"Hale County, AL",42,4534,926.334362593736
"01065","SENIOR",2011,0,"Hale County, AL",142,2420,5867.76859504132
"01065","YOUTH",2011,NA,NA,NA,NA,NA
"01067","ADULT",2011,0.477790880503145,"Henry County, AL",43,5088,845.125786163522
"01067","SENIOR",2011,0,"Henry County, AL",170,3162,5376.34408602151
"01067","YOUTH",2011,NA,NA,NA,NA,NA
"01069","ADULT",2011,0,"Houston County, AL",230,54008,425.862835135535
"01069","SENIOR",2011,0,"Houston County, AL",714,15134,4717.85383903793
"01069","YOUTH",2011,1,"Houston County, AL",11,1324,830.815709969788
"01071","ADULT",2011,0.204338747920869,"Jackson County, AL",197,28257,697.172382064621
"01071","SENIOR",2011,0,"Jackson County, AL",473,9051,5225.9418848746
"01071","YOUTH",2011,NA,NA,NA,NA,NA
"01073","ADULT",2011,0,"Jefferson County, AL",2123,399745,531.088568962714
"01073","SENIOR",2011,0,"Jefferson County, AL",4564,86899,5252.07424711447
"01073","YOUTH",2011,0.618621267586998,"Jefferson County, AL",154,136038,113.203663682206
"01075","ADULT",2011,0.504189609767776,"Lamar County, AL",38,4177,909.743835288485
"01075","SENIOR",2011,0,"Lamar County, AL",132,2739,4819.27710843374
"01075","YOUTH",2011,NA,NA,NA,NA,NA
"01077","ADULT",2011,0,"Lauderdale County, AL",273,46870,582.462129293791
"01077","SENIOR",2011,0,"Lauderdale County, AL",792,15692,5047.1577874076
"01077","YOUTH",2011,NA,NA,NA,NA,NA
"01079","ADULT",2011,0.312525780283239,"Lawrence County, AL",108,14546,742.472157294101
"01079","SENIOR",2011,0,"Lawrence County, AL",290,5159,5621.24442721458
"01079","YOUTH",2011,NA,NA,NA,NA,NA
"01081","ADULT",2011,0,"Lee County, AL",254,69427,365.851901997782
"01081","SENIOR",2011,0,"Lee County, AL",559,13320,4196.6966966967
"01081","YOUTH",2011,NA,NA,NA,NA,NA
"01083","ADULT",2011,0.24109571841125,"Limestone County, AL",229,47786,479.219855187712
"01083","SENIOR",2011,0,"Limestone County, AL",454,10718,4235.86490016794
"01083","YOUTH",2011,NA,NA,NA,NA,NA
"01085","ADULT",2011,1,"Lowndes County, AL",34,3240,1049.38271604938
"01085","SENIOR",2011,0,"Lowndes County, AL",92,1656,5555.55555555556
"01085","YOUTH",2011,NA,NA,NA,NA,NA
"01087","ADULT",2011,0.485278276481149,"Macon County, AL",57,5570,1023.33931777379
"01087","SENIOR",2011,0,"Macon County, AL",164,3063,5354.22788116226
"01087","YOUTH",2011,NA,NA,NA,NA,NA
"01089","ADULT",2011,0,"Madison County, AL",757,208002,363.93880828069
"01089","SENIOR",2011,0,"Madison County, AL",1792,42164,4250.07115074471
"01089","YOUTH",2011,0.851995798319328,"Madison County, AL",42,28560,147.058823529412
"01091","ADULT",2011,0,"Marengo County, AL",52,5799,896.706328677358
"01091","SENIOR",2011,0,"Marengo County, AL",179,3495,5121.60228898426
"01091","YOUTH",2011,NA,NA,NA,NA,NA
"01093","ADULT",2011,0.30876478420929,"Marion County, AL",132,12767,1033.91556356231
"01093","SENIOR",2011,0,"Marion County, AL",292,5759,5070.32470915089
"01093","YOUTH",2011,NA,NA,NA,NA,NA
"01095","ADULT",2011,0.239785124652591,"Marshall County, AL",289,48214,599.410959472352
"01095","SENIOR",2011,0,"Marshall County, AL",732,14046,5211.44809910295
"01095","YOUTH",2011,NA,NA,NA,NA,NA
"01097","ADULT",2011,0,"Mobile County, AL",1271,245149,518.460201754851
"01097","SENIOR",2011,0,"Mobile County, AL",2767,54480,5078.92804698972
"01097","YOUTH",2011,0.912456535078748,"Mobile County, AL",79,63557,124.29787434901
"01099","ADULT",2011,0,"Monroe County, AL",69,6465,1067.28538283063
"01099","SENIOR",2011,0,"Monroe County, AL",174,3671,4739.85290111686
"01099","YOUTH",2011,NA,NA,NA,NA,NA
"01101","ADULT",2011,0,"Montgomery County, AL",543,137671,394.418577623465
"01101","SENIOR",2011,0,"Montgomery County, AL",1362,27802,4898.92813466657
"01101","YOUTH",2011,0.857553569022056,"Montgomery County, AL",47,22261,211.131575400925
"01103","ADULT",2011,0.102308242120163,"Morgan County, AL",367,71353,514.344176138354
"01103","SENIOR",2011,0,"Morgan County, AL",807,17266,4673.92563419437
"01103","YOUTH",2011,1,"Morgan County, AL",10,1492,670.241286863271
"01105","ADULT",2011,1,"Perry County, AL",31,2627,1180.05329272935
"01105","SENIOR",2011,0,"Perry County, AL",104,1802,5771.36514983352
"01105","YOUTH",2011,NA,NA,NA,NA,NA
"01107","ADULT",2011,0.523558368495077,"Pickens County, AL",45,5688,791.139240506329
"01107","SENIOR",2011,0,"Pickens County, AL",207,3360,6160.71428571429
"01107","YOUTH",2011,NA,NA,NA,NA,NA
"01109","ADULT",2011,0,"Pike County, AL",70,7491,934.454678948071
"01109","SENIOR",2011,0,"Pike County, AL",210,4338,4840.94052558783
"01109","YOUTH",2011,NA,NA,NA,NA,NA
"01111","ADULT",2011,0.505020855862815,"Randolph County, AL",64,6473,988.722385292755
"01111","SENIOR",2011,0,"Randolph County, AL",204,3990,5112.78195488722
"01111","YOUTH",2011,NA,NA,NA,NA,NA
"01113","ADULT",2011,0.512478798158469,"Russell County, AL",173,28889,598.843850600575
"01113","SENIOR",2011,0,"Russell County, AL",378,6861,5509.4009619589
"01113","YOUTH",2011,NA,NA,NA,NA,NA
"01115","ADULT",2011,0,"St. Clair County, AL",246,46402,530.149562518857
"01115","SENIOR",2011,0,"St. Clair County, AL",546,11459,4764.8136835675
"01115","YOUTH",2011,NA,NA,NA,NA,NA
"01117","ADULT",2011,0,"Shelby County, AL",377,110505,341.161033437401
"01117","SENIOR",2011,0,"Shelby County, AL",876,22108,3962.36656413968
"01117","YOUTH",2011,1,"Shelby County, AL",15,2474,606.305578011318
"01119","ADULT",2011,0,"Sumter County, AL",40,3616,1106.19469026549
"01119","SENIOR",2011,0,"Sumter County, AL",106,2037,5203.73097692685
"01119","YOUTH",2011,NA,NA,NA,NA,NA
"01121","ADULT",2011,0.222474615541876,"Talladega County, AL",293,44023,665.561183926584
"01121","SENIOR",2011,0,"Talladega County, AL",643,11853,5424.78697376192
"01121","YOUTH",2011,1,"Talladega County, AL",11,832,1322.11538461538
"01123","ADULT",2011,0,"Tallapoosa County, AL",135,17265,781.928757602085
"01123","SENIOR",2011,0,"Tallapoosa County, AL",353,7330,4815.82537517053
"01123","YOUTH",2011,NA,NA,NA,NA,NA
"01125","ADULT",2011,0,"Tuscaloosa County, AL",523,123200,424.512987012987
"01125","SENIOR",2011,0,"Tuscaloosa County, AL",1131,21305,5308.61300164281
"01125","YOUTH",2011,0,"Tuscaloosa County, AL",21,2386,880.13411567477
"01127","ADULT",2011,0.100084362297722,"Walker County, AL",343,39117,876.856609658205
"01127","SENIOR",2011,0,"Walker County, AL",638,11132,5731.22529644269
"01127","YOUTH",2011,NA,NA,NA,NA,NA
"01129","ADULT",2011,0.477833500501505,"Washington County, AL",38,4985,762.286860581745
"01129","SENIOR",2011,0,"Washington County, AL",119,2632,4521.27659574468
"01129","YOUTH",2011,NA,NA,NA,NA,NA
"01131","ADULT",2011,0.633748584371461,"Wilcox County, AL",45,4415,1019.25254813137
"01131","SENIOR",2011,0,"Wilcox County, AL",102,1807,5644.71499723298
"01131","YOUTH",2011,NA,NA,NA,NA,NA
"01133","ADULT",2011,0,"Winston County, AL",71,7256,978.500551267916
"01133","SENIOR",2011,0,"Winston County, AL",196,4389,4465.70972886762
"01133","YOUTH",2011,NA,NA,NA,NA,NA
"02020","ADULT",2011,0,"Anchorage Borough, AK",640,189739,337.305456442798
"02020","SENIOR",2011,0,"Anchorage Borough, AK",803,22533,3563.66218435184
"02020","YOUTH",2011,1,"Anchorage Borough, AK",19,4827,393.61922519163
"02050","ADULT",2011,1,"Bethel Census Area, AK",35,6113,572.550302633731
"02050","SENIOR",2011,1,"Bethel Census Area, AK",41,1117,3670.54610564011
"02050","YOUTH",2011,NA,NA,NA,NA,NA
"02090","ADULT",2011,0.420979396929304,"Fairbanks North Star Borough, AK",181,63243,286.197681956896
"02090","SENIOR",2011,0,"Fairbanks North Star Borough, AK",233,6743,3455.43526620199
"02090","YOUTH",2011,NA,NA,NA,NA,NA
"02110","ADULT",2011,0.677141866111689,"Juneau Borough, AK",60,14415,416.233090530697
"02110","SENIOR",2011,0,"Juneau Borough, AK",103,2809,3666.78533285867
"02110","YOUTH",2011,NA,NA,NA,NA,NA
"02122","ADULT",2011,0.261825609804943,"Kenai Peninsula Borough, AK",138,24967,552.72960307606
"02122","SENIOR",2011,0,"Kenai Peninsula Borough, AK",213,6710,3174.36661698957
"02122","YOUTH",2011,NA,NA,NA,NA,NA
"02130","ADULT",2011,1,"Ketchikan Gateway Borough, AK",17,2209,769.578995020371
"02130","SENIOR",2011,0.623157894736842,"Ketchikan Gateway Borough, AK",65,1425,4561.40350877193
"02130","YOUTH",2011,NA,NA,NA,NA,NA
"02150","ADULT",2011,1,"Kodiak Island Borough, AK",12,1586,756.620428751576
"02150","SENIOR",2011,1,"Kodiak Island Borough, AK",20,759,2635.04611330698
"02150","YOUTH",2011,NA,NA,NA,NA,NA
"02170","ADULT",2011,0.239628941002419,"Matanuska-Susitna Borough, AK",187,50019,373.857933985086
"02170","SENIOR",2011,0,"Matanuska-Susitna Borough, AK",290,7572,3829.89963021659
"02170","YOUTH",2011,NA,NA,NA,NA,NA
"02180","ADULT",2011,1,"Nome Census Area, AK",10,951,1051.5247108307
"02180","SENIOR",2011,0,"Nome Census Area, AK",25,179,13966.4804469274
"02180","YOUTH",2011,NA,NA,NA,NA,NA
"02201","ADULT",2011,1,"Prince of Wales-Outer Ketchikan Census Area, AK",10,1058,945.179584120983
"02201","SENIOR",2011,NA,NA,NA,NA,NA
"02201","YOUTH",2011,NA,NA,NA,NA,NA
"02220","ADULT",2011,NA,NA,NA,NA,NA
"02220","SENIOR",2011,1,"Sitka Borough, AK",39,1051,3710.75166508088
"02220","YOUTH",2011,NA,NA,NA,NA,NA
"02261","ADULT",2011,1,"Valdez-Cordova Census Area, AK",15,1567,957.243139757498
"02261","SENIOR",2011,1,"Valdez-Cordova Census Area, AK",36,827,4353.08343409915
"02261","YOUTH",2011,NA,NA,NA,NA,NA
"02280","ADULT",2011,1,"Wrangell-Petersburg Census Area, AK",10,1006,994.03578528827
"02280","SENIOR",2011,1,"Wrangell-Petersburg Census Area, AK",42,772,5440.41450777202
"02280","YOUTH",2011,NA,NA,NA,NA,NA
"02290","ADULT",2011,1,"Yukon-Koyukuk Census Area, AK",25,1674,1493.42891278375
"02290","SENIOR",2011,1,"Yukon-Koyukuk Census Area, AK",11,217,5069.12442396313
"02290","YOUTH",2011,NA,NA,NA,NA,NA
"04001","ADULT",2011,0.129764717969793,"Apache County, AZ",234,38932,601.047981095243
"04001","SENIOR",2011,0,"Apache County, AZ",339,8619,3933.17090149669
"04001","YOUTH",2011,1,"Apache County, AZ",24,7591,316.163878276907
"04003","ADULT",2011,0.257459492739477,"Cochise County, AZ",277,66593,415.959635397114
"04003","SENIOR",2011,0,"Cochise County, AZ",893,23168,3854.4544198895
"04003","YOUTH",2011,NA,NA,NA,NA,NA
"04005","ADULT",2011,0,"Coconino County, AZ",292,83106,351.35850600438
"04005","SENIOR",2011,0,"Coconino County, AZ",415,12513,3316.55078718133
"04005","YOUTH",2011,1,"Coconino County, AZ",12,12710,94.4138473642801
"04007","ADULT",2011,0.182306997919856,"Gila County, AZ",193,25479,757.486557557204
"04007","SENIOR",2011,0,"Gila County, AZ",482,12776,3772.69881026926
"04007","YOUTH",2011,NA,NA,NA,NA,NA
"04009","ADULT",2011,0.359118204804045,"Graham County, AZ",61,12656,481.984829329962
"04009","SENIOR",2011,0,"Graham County, AZ",171,4304,3973.04832713755
"04009","YOUTH",2011,NA,NA,NA,NA,NA
"04011","ADULT",2011,1,"Greenlee County, AZ",10,1011,989.119683481701
"04011","SENIOR",2011,0.903567984570878,"Greenlee County, AZ",46,1037,4435.87270973963
"04011","YOUTH",2011,NA,NA,NA,NA,NA
"04012","ADULT",2011,0.425868655630344,"La Paz County, AZ",53,5497,964.16227032927
"04012","SENIOR",2011,0,"La Paz County, AZ",153,6827,2241.10150871539
"04012","YOUTH",2011,NA,NA,NA,NA,NA
"04013","ADULT",2011,0,"Maricopa County, AZ",6582,2281552,288.487836349993
"04013","SENIOR",2011,0,"Maricopa County, AZ",18789,483203,3888.4278450258
"04013","YOUTH",2011,0,"Maricopa County, AZ",564,1107202,50.9392143439047
"04015","ADULT",2011,0.0902073144025111,"Mohave County, AZ",686,109592,625.958099131323
"04015","SENIOR",2011,0,"Mohave County, AZ",2022,48283,4187.80937389972
"04015","YOUTH",2011,1,"Mohave County, AZ",19,1991,954.29432446007
"04017","ADULT",2011,0,"Navajo County, AZ",333,58131,572.844093512928
"04017","SENIOR",2011,0,"Navajo County, AZ",542,14876,3643.45254100565
"04017","YOUTH",2011,1,"Navajo County, AZ",25,10331,241.990126802826
"04019","ADULT",2011,0,"Pima County, AZ",2185,575317,379.790619780052
"04019","SENIOR",2011,0,"Pima County, AZ",6147,156747,3921.60615514172
"04019","YOUTH",2011,0.571748913678097,"Pima County, AZ",120,193543,62.0017257146991
"04021","ADULT",2011,0,"Pinal County, AZ",689,216119,318.805843077194
"04021","SENIOR",2011,0,"Pinal County, AZ",1655,56315,2938.82624522774
"04021","YOUTH",2011,0.824054413934574,"Pinal County, AZ",41,27787,147.551013063663
"04023","ADULT",2011,0.521264176117412,"Santa Cruz County, AZ",46,11992,383.589059372915
"04023","SENIOR",2011,0,"Santa Cruz County, AZ",189,6565,2878.90327494288
"04023","YOUTH",2011,NA,NA,NA,NA,NA
"04025","ADULT",2011,0.0891743664087471,"Yavapai County, AZ",547,114506,477.704225106108
"04025","SENIOR",2011,0,"Yavapai County, AZ",1966,52921,3714.97137242305
"04025","YOUTH",2011,NA,NA,NA,NA,NA
"04027","ADULT",2011,0,"Yuma County, AZ",316,91073,346.974405147519
"04027","SENIOR",2011,0,"Yuma County, AZ",1027,31665,3243.32859624191
"04027","YOUTH",2011,0,"Yuma County, AZ",27,3154,856.055802155992
"05001","ADULT",2011,0.641757955138237,"Arkansas County, AR",61,7668,795.513823682838
"05001","SENIOR",2011,0,"Arkansas County, AR",178,3099,5743.78831881252
"05001","YOUTH",2011,NA,NA,NA,NA,NA
"05003","ADULT",2011,0,"Ashley County, AR",51,6034,845.210473980776
"05003","SENIOR",2011,0,"Ashley County, AR",166,3564,4657.68799102132
"05003","YOUTH",2011,NA,NA,NA,NA,NA
"05005","ADULT",2011,0.251698136723375,"Baxter County, AR",107,16047,666.791300554621
"05005","SENIOR",2011,0,"Baxter County, AR",554,11675,4745.18201284797
"05005","YOUTH",2011,NA,NA,NA,NA,NA
"05007","ADULT",2011,0.101746565996543,"Benton County, AR",440,131916,333.545589617635
"05007","SENIOR",2011,0,"Benton County, AR",1145,27907,4102.91324757229
"05007","YOUTH",2011,0,"Benton County, AR",21,3260,644.171779141104
"05009","ADULT",2011,0.30747637957004,"Boone County, AR",82,14606,561.413117896755
"05009","SENIOR",2011,0,"Boone County, AR",324,6782,4777.3518136243
"05009","YOUTH",2011,NA,NA,NA,NA,NA
"05011","ADULT",2011,1,"Bradley County, AR",28,3057,915.930650964998
"05011","SENIOR",2011,0,"Bradley County, AR",122,2002,6093.90609390609
"05011","YOUTH",2011,NA,NA,NA,NA,NA
"05013","ADULT",2011,NA,NA,NA,NA,NA
"05013","SENIOR",2011,1,"Calhoun County, AR",27,445,6067.41573033708
"05013","YOUTH",2011,NA,NA,NA,NA,NA
"05015","ADULT",2011,0.267586821015138,"Carroll County, AR",85,11230,756.901157613535
"05015","SENIOR",2011,0,"Carroll County, AR",215,5317,4043.63362798571
"05015","YOUTH",2011,NA,NA,NA,NA,NA
"05017","ADULT",2011,0,"Chicot County, AR",29,1616,1794.55445544554
"05017","SENIOR",2011,0,"Chicot County, AR",137,2127,6440.99670897978
"05017","YOUTH",2011,NA,NA,NA,NA,NA
"05019","ADULT",2011,0.520767368224995,"Clark County, AR",46,5369,856.770348295772
"05019","SENIOR",2011,0,"Clark County, AR",191,3415,5592.97218155198
"05019","YOUTH",2011,NA,NA,NA,NA,NA
"05021","ADULT",2011,0.657075471698113,"Clay County, AR",58,6360,911.949685534591
"05021","SENIOR",2011,0,"Clay County, AR",191,3209,5952.00997195388
"05021","YOUTH",2011,NA,NA,NA,NA,NA
"05023","ADULT",2011,0.504868614112312,"Cleburne County, AR",62,7497,826.997465652928
"05023","SENIOR",2011,0,"Cleburne County, AR",304,6201,4902.43509111434
"05023","YOUTH",2011,NA,NA,NA,NA,NA
"05025","ADULT",2011,1,"Cleveland County, AR",11,1193,922.045264040235
"05025","SENIOR",2011,0.564210526315789,"Cleveland County, AR",66,1425,4631.57894736842
"05025","YOUTH",2011,NA,NA,NA,NA,NA
"05027","ADULT",2011,0.309354171454838,"Columbia County, AR",81,8702,930.820501034245
"05027","SENIOR",2011,0,"Columbia County, AR",251,3904,6429.30327868853
"05027","YOUTH",2011,NA,NA,NA,NA,NA
"05029","ADULT",2011,0.529303106633081,"Conway County, AR",45,5955,755.667506297229
"05029","SENIOR",2011,0,"Conway County, AR",164,3621,4529.13559790113
"05029","YOUTH",2011,NA,NA,NA,NA,NA
"05031","ADULT",2011,0.290807360575272,"Craighead County, AR",252,49507,509.018926616438
"05031","SENIOR",2011,0,"Craighead County, AR",622,12021,5174.27834622744
"05031","YOUTH",2011,1,"Craighead County, AR",11,1373,801.165331391114
"05033","ADULT",2011,0,"Crawford County, AR",190,32130,591.34765017118
"05033","SENIOR",2011,0,"Crawford County, AR",366,8442,4335.46552949538
"05033","YOUTH",2011,NA,NA,NA,NA,NA
"05035","ADULT",2011,0.254296062264006,"Crittenden County, AR",192,25954,739.770362949834
"05035","SENIOR",2011,0,"Crittenden County, AR",313,5575,5614.34977578475
"05035","YOUTH",2011,1,"Crittenden County, AR",15,787,1905.97204574333
"05037","ADULT",2011,0.533562474727052,"Cross County, AR",45,4946,909.826122118884
"05037","SENIOR",2011,0,"Cross County, AR",148,2801,5283.8272045698
"05037","YOUTH",2011,NA,NA,NA,NA,NA
"05039","ADULT",2011,1,"Dallas County, AR",35,2352,1488.09523809524
"05039","SENIOR",2011,0,"Dallas County, AR",76,1503,5056.55355954757
"05039","YOUTH",2011,NA,NA,NA,NA,NA
"05041","ADULT",2011,0.5120022592488,"Desha County, AR",40,3541,1129.62439988704
"05041","SENIOR",2011,0,"Desha County, AR",87,1986,4380.66465256798
"05041","YOUTH",2011,NA,NA,NA,NA,NA
"05043","ADULT",2011,0.533903609430419,"Drew County, AR",37,4793,771.959107031087
"05043","SENIOR",2011,0,"Drew County, AR",126,2787,4520.99031216362
"05043","YOUTH",2011,NA,NA,NA,NA,NA
"05045","ADULT",2011,0.290589863345442,"Faulkner County, AR",201,57810,347.690710949663
"05045","SENIOR",2011,0,"Faulkner County, AR",542,11771,4604.53657293348
"05045","YOUTH",2011,1,"Faulkner County, AR",12,1580,759.493670886076
"05047","ADULT",2011,0.664268585131894,"Franklin County, AR",67,7089,945.126251939625
"05047","SENIOR",2011,0,"Franklin County, AR",166,3062,5421.293272371
"05047","YOUTH",2011,NA,NA,NA,NA,NA
"05049","ADULT",2011,0,"Fulton County, AR",27,1984,1360.88709677419
"05049","SENIOR",2011,0,"Fulton County, AR",108,2823,3825.71732199787
"05049","YOUTH",2011,NA,NA,NA,NA,NA
"05051","ADULT",2011,0.0988781873869884,"Garland County, AR",338,54198,623.639248680763
"05051","SENIOR",2011,0,"Garland County, AR",1064,20018,5315.21630532521
"05051","YOUTH",2011,NA,NA,NA,NA,NA
"05053","ADULT",2011,0.544374009508716,"Grant County, AR",45,5048,891.442155309033
"05053","SENIOR",2011,0,"Grant County, AR",154,2644,5824.50832072617
"05053","YOUTH",2011,NA,NA,NA,NA,NA
"05055","ADULT",2011,0.499368402057205,"Greene County, AR",114,22166,514.301181990436
"05055","SENIOR",2011,0,"Greene County, AR",348,6077,5726.5097910153
"05055","YOUTH",2011,NA,NA,NA,NA,NA
"05057","ADULT",2011,0,"Hempstead County, AR",56,6049,925.772855017358
"05057","SENIOR",2011,0,"Hempstead County, AR",165,3374,4890.33787788974
"05057","YOUTH",2011,NA,NA,NA,NA,NA
"05059","ADULT",2011,0.297349469151385,"Hot Spring County, AR",102,13469,757.294528175811
"05059","SENIOR",2011,0,"Hot Spring County, AR",276,5251,5256.14168729766
"05059","YOUTH",2011,NA,NA,NA,NA,NA
"05061","ADULT",2011,1,"Howard County, AR",29,3650,794.520547945206
"05061","SENIOR",2011,0,"Howard County, AR",120,2133,5625.87904360056
"05061","YOUTH",2011,NA,NA,NA,NA,NA
